Herb Name,Parts Used in Treatment,Disease,Symptoms/Condition,Therapeutic Uses,Formulation,Dosage (mg),Administration Guidelines,Pharmacological Property,Side Effects,Prakriti,Dosha
Ashwagandha,Flower,Skin Diseases,Fever,Anti-inflammatory,Extract,635,Consume after meals,Hepatoprotective,Allergic Reaction,Pitta,Vata
Shatavari,Leaf,Hypertension,Indigestion,Detoxification,Powder,268,Consume after meals,Hypoglycemic,Mild Nausea,Tridosha,Kapha
Manjistha,Seed,Skin Diseases,Skin Rashes,Mental Calmness,Tablets,111,Take before sleep,Antifungal,Stomach Upset,Vata-Pitta,Vata
Tulsi,Fruit,Diabetes,Skin Rashes,Antiseptic,Powder,628,Mix with honey,Hypoglycemic,Mild Nausea,Pitta,Kapha
Triphala,Leaf,Liver Disorders,High Blood Pressure,Immune Booster,Churna,466,Consume after meals,Adaptogenic,Stomach Upset,Vata-Kapha,Pitta
Ashwagandha,Seed,Liver Disorders,Headache,Anti-hypertensive,Oil,551,Take with warm water,Antifungal,None,Pitta-Kapha,Vata
Haritaki,Leaf,Liver Disorders,Headache,Anti-inflammatory,Churna,685,Mix with honey,Antifungal,Stomach Upset,Vata,Kapha
Manjistha,Bark,Diabetes,High Blood Pressure,Antiseptic,Churna,625,Apply externally,Anti-hypertensive,Drowsiness,Vata-Kapha,Pitta
Triphala,Seed,Skin Diseases,Inflammation,Digestive Aid,Oil,908,Consume after meals,Antifungal,Drowsiness,Pitta,Vata
Shatavari,Root,Liver Disorders,Headache,Anti-inflammatory,Churna,182,Take on an empty stomach,Antiviral,Diarrhea,Pitta,Kapha
Brahmi,Root,Respiratory Issues,Joint Pain,Adaptogen,Churna,802,Take with warm water,Antipyretic,Diarrhea,Tridosha,Kapha
Guggul,Root,Respiratory Issues,Anxiety,Antiseptic,Juice,850,Take before sleep,Antifungal,Allergic Reaction,Pitta,Kapha
Tulsi,Leaf,Digestive Disorders,Fever,Antioxidant,Powder,951,Take on an empty stomach,Hepatoprotective,Mild Nausea,Vata-Kapha,Pitta
Tulsi,Bark,Digestive Disorders,Skin Rashes,Anti-hypertensive,Extract,718,Mix with honey,Adaptogenic,Drowsiness,Vata-Pitta,Kapha
Neem,Bark,Respiratory Issues,Fatigue,Antioxidant,Capsules,850,Take twice daily,Antiviral,Allergic Reaction,Tridosha,Pitta
Haritaki,Seed,Inflammation,Inflammation,Anti-inflammatory,Extract,207,Take on an empty stomach,Hepatoprotective,Allergic Reaction,Vata-Kapha,Kapha
Ashwagandha,Leaf,Liver Disorders,Indigestion,Anti-inflammatory,Juice,975,Mix with honey,Adaptogenic,Mild Nausea,Kapha,Kapha
Tulsi,Root,Mental Stress,Stress,Adaptogen,Powder,759,Take twice daily,Antibacterial,Diarrhea,Vata-Kapha,Pitta
Haritaki,Seed,Inflammation,Joint Pain,Digestive Aid,Capsules,563,Mix with honey,Anti-inflammatory,Diarrhea,Tridosha,Vata
Guggul,Root,Diabetes,Joint Pain,Detoxification,Tablets,894,Take with warm water,Hypoglycemic,Mild Nausea,Vata-Pitta,Vata
Neem,Fruit,Liver Disorders,Fatigue,Detoxification,Decoction,590,Take before sleep,Analgesic,None,Vata-Pitta,Vata
Shatavari,Fruit,Inflammation,High Blood Pressure,Detoxification,Churna,827,Take twice daily,Adaptogenic,Diarrhea,Kapha,Vata
Triphala,Flower,Hypertension,Fatigue,Anti-hypertensive,Juice,815,Take with warm water,Antipyretic,Allergic Reaction,Tridosha,Pitta
Tulsi,Fruit,Liver Disorders,High Blood Pressure,Digestive Aid,Oil,381,Take with warm water,Antibacterial,None,Vata-Pitta,Pitta
Neem,Leaf,Liver Disorders,Breathing Difficulty,Mental Calmness,Tablets,890,Take with warm water,Anti-hypertensive,Stomach Upset,Tridosha,Vata
Triphala,Bark,Hypertension,Stress,Digestive Aid,Decoction,601,Take before sleep,Adaptogenic,Headache,Pitta-Kapha,Kapha
Shatavari,Bark,Respiratory Issues,High Blood Pressure,Anti-hypertensive,Extract,496,Take on an empty stomach,Antiviral,Headache,Vata-Pitta,Pitta
Ashwagandha,Flower,Digestive Disorders,Stress,Anti-hypertensive,Decoction,976,Take on an empty stomach,Antiviral,Diarrhea,Tridosha,Kapha
Amla,Seed,Digestive Disorders,High Blood Pressure,Mental Calmness,Powder,295,Mix with honey,Anti-hypertensive,Drowsiness,Pitta,Pitta
Shatavari,Bark,Hypertension,Inflammation,Antioxidant,Tablets,712,Apply externally,Antifungal,Stomach Upset,Pitta,Kapha
Brahmi,Leaf,Arthritis,Headache,Immune Booster,Powder,116,Take with warm water,Adaptogenic,Drowsiness,Vata-Kapha,Kapha
Neem,Fruit,Hypertension,Fatigue,Antioxidant,Tablets,807,Consume after meals,Anti-hypertensive,None,Vata-Pitta,Kapha
Amla,Bark,Hypertension,High Blood Pressure,Anti-inflammatory,Oil,377,Take on an empty stomach,Anti-hypertensive,Allergic Reaction,Vata,Vata
Guggul,Seed,Diabetes,Inflammation,Anti-inflammatory,Juice,963,Mix with honey,Antipyretic,Drowsiness,Pitta,Kapha
Ashwagandha,Leaf,Respiratory Issues,Headache,Antioxidant,Juice,751,Take twice daily,Hepatoprotective,Headache,Kapha,Kapha
Manjistha,Root,Hypertension,Indigestion,Immune Booster,Churna,431,Consume after meals,Hypoglycemic,Allergic Reaction,Kapha,Pitta
Triphala,Root,Mental Stress,Inflammation,Detoxification,Extract,741,Take twice daily,Antifungal,Drowsiness,Vata,Kapha
Neem,Root,Digestive Disorders,Breathing Difficulty,Adaptogen,Decoction,618,Take on an empty stomach,Anti-hypertensive,Stomach Upset,Tridosha,Kapha
Guggul,Fruit,Respiratory Issues,Indigestion,Anti-hypertensive,Capsules,669,Apply externally,Antibacterial,Mild Nausea,Kapha,Vata
Haritaki,Fruit,Skin Diseases,Breathing Difficulty,Anti-inflammatory,Capsules,265,Take on an empty stomach,Adaptogenic,None,Vata,Pitta
Tulsi,Flower,Digestive Disorders,Stress,Immune Booster,Extract,459,Take on an empty stomach,Analgesic,Mild Nausea,Vata,Vata
Haritaki,Leaf,Inflammation,Skin Rashes,Anti-inflammatory,Churna,316,Mix with honey,Analgesic,Allergic Reaction,Vata,Vata
Shatavari,Fruit,Digestive Disorders,Cough,Detoxification,Churna,490,Consume after meals,Antibacterial,Diarrhea,Pitta,Vata
Triphala,Seed,Inflammation,Anxiety,Adaptogen,Tablets,134,Take before sleep,Antipyretic,Diarrhea,Pitta-Kapha,Kapha
Haritaki,Flower,Mental Stress,Headache,Antiseptic,Juice,743,Consume after meals,Hypoglycemic,Diarrhea,Pitta,Vata
Neem,Leaf,Digestive Disorders,Stress,Antioxidant,Oil,399,Take on an empty stomach,Anti-inflammatory,Drowsiness,Vata-Pitta,Vata
Neem,Fruit,Diabetes,Indigestion,Adaptogen,Oil,532,Take with warm water,Analgesic,Diarrhea,Vata,Pitta
Tulsi,Bark,Hypertension,Fever,Adaptogen,Churna,633,Mix with honey,Anti-hypertensive,Mild Nausea,Pitta,Pitta
Brahmi,Bark,Arthritis,Breathing Difficulty,Anti-inflammatory,Powder,934,Take with warm water,Adaptogenic,Headache,Vata-Kapha,Kapha
Amla,Flower,Diabetes,Indigestion,Anti-hypertensive,Churna,854,Mix with honey,Antibacterial,Drowsiness,Pitta,Vata
Guggul,Root,Respiratory Issues,Headache,Immune Booster,Tablets,173,Consume after meals,Anti-inflammatory,Stomach Upset,Pitta-Kapha,Pitta
Ashwagandha,Bark,Hypertension,Fatigue,Immune Booster,Capsules,991,Take twice daily,Hypoglycemic,None,Pitta,Vata
Shatavari,Bark,Skin Diseases,Skin Rashes,Anti-inflammatory,Capsules,250,Take on an empty stomach,Anti-inflammatory,Mild Nausea,Tridosha,Pitta
Tulsi,Leaf,Mental Stress,Skin Rashes,Mental Calmness,Churna,774,Mix with honey,Antipyretic,Allergic Reaction,Vata-Pitta,Pitta
Triphala,Bark,Respiratory Issues,Cough,Antiseptic,Powder,923,Take with warm water,Hypoglycemic,Mild Nausea,Vata,Kapha
Ashwagandha,Bark,Hypertension,Indigestion,Anti-hypertensive,Extract,511,Consume after meals,Hypoglycemic,Diarrhea,Pitta-Kapha,Vata
Neem,Leaf,Mental Stress,Skin Rashes,Mental Calmness,Churna,480,Apply externally,Antifungal,Headache,Vata,Vata
Shatavari,Bark,Skin Diseases,Cough,Detoxification,Powder,427,Consume after meals,Antibacterial,Stomach Upset,Vata-Kapha,Pitta
Neem,Bark,Skin Diseases,Headache,Antiseptic,Decoction,505,Apply externally,Hepatoprotective,Stomach Upset,Vata-Pitta,Kapha
Triphala,Leaf,Mental Stress,High Blood Pressure,Antioxidant,Oil,372,Take before sleep,Adaptogenic,Drowsiness,Kapha,Kapha
Haritaki,Bark,Digestive Disorders,Cough,Adaptogen,Churna,121,Take with warm water,Antifungal,Allergic Reaction,Vata-Pitta,Pitta
Shatavari,Seed,Diabetes,Joint Pain,Anti-inflammatory,Capsules,426,Take twice daily,Anti-inflammatory,Headache,Pitta,Pitta
Brahmi,Root,Mental Stress,Inflammation,Anti-hypertensive,Powder,492,Take on an empty stomach,Anti-hypertensive,Diarrhea,Pitta-Kapha,Pitta
Amla,Seed,Skin Diseases,Skin Rashes,Digestive Aid,Capsules,884,Take twice daily,Adaptogenic,Stomach Upset,Pitta-Kapha,Pitta
Neem,Fruit,Inflammation,Cough,Detoxification,Juice,991,Apply externally,Hepatoprotective,Diarrhea,Vata,Vata
Guggul,Root,Arthritis,Headache,Antioxidant,Churna,864,Take twice daily,Adaptogenic,Allergic Reaction,Pitta,Vata
Neem,Seed,Digestive Disorders,Indigestion,Antiseptic,Oil,170,Take before sleep,Antifungal,Diarrhea,Vata,Pitta
Amla,Leaf,Arthritis,Fever,Adaptogen,Oil,896,Apply externally,Adaptogenic,Allergic Reaction,Pitta-Kapha,Kapha
Ashwagandha,Seed,Respiratory Issues,High Blood Pressure,Digestive Aid,Capsules,194,Take on an empty stomach,Antibacterial,Headache,Vata-Kapha,Pitta
Amla,Bark,Hypertension,Skin Rashes,Adaptogen,Decoction,277,Mix with honey,Anti-hypertensive,Stomach Upset,Vata-Pitta,Pitta
Amla,Seed,Skin Diseases,Anxiety,Mental Calmness,Oil,844,Take on an empty stomach,Analgesic,Diarrhea,Pitta,Kapha
Guggul,Seed,Mental Stress,Fever,Antioxidant,Extract,550,Take before sleep,Antifungal,Drowsiness,Tridosha,Vata
Triphala,Root,Arthritis,High Blood Pressure,Digestive Aid,Juice,566,Consume after meals,Anti-hypertensive,Headache,Vata,Pitta
Ashwagandha,Leaf,Skin Diseases,Joint Pain,Antioxidant,Juice,132,Consume after meals,Adaptogenic,Headache,Pitta,Pitta
Haritaki,Seed,Inflammation,Breathing Difficulty,Mental Calmness,Churna,531,Take with warm water,Anti-inflammatory,None,Vata-Kapha,Kapha
Amla,Seed,Inflammation,Inflammation,Adaptogen,Juice,694,Take before sleep,Hepatoprotective,None,Pitta,Vata
Tulsi,Root,Skin Diseases,Indigestion,Anti-inflammatory,Extract,518,Mix with honey,Antifungal,Diarrhea,Kapha,Kapha
Tulsi,Root,Liver Disorders,Cough,Adaptogen,Extract,116,Mix with honey,Hepatoprotective,None,Tridosha,Kapha
Triphala,Fruit,Inflammation,Anxiety,Anti-hypertensive,Powder,276,Take twice daily,Analgesic,Mild Nausea,Pitta,Pitta
Shatavari,Seed,Respiratory Issues,Cough,Anti-inflammatory,Powder,483,Take on an empty stomach,Hepatoprotective,Drowsiness,Tridosha,Vata
Haritaki,Seed,Hypertension,Skin Rashes,Digestive Aid,Capsules,907,Take twice daily,Hypoglycemic,Mild Nausea,Vata-Pitta,Kapha
Tulsi,Bark,Liver Disorders,Stress,Anti-inflammatory,Extract,352,Mix with honey,Adaptogenic,Diarrhea,Vata-Pitta,Kapha
Shatavari,Leaf,Liver Disorders,Breathing Difficulty,Digestive Aid,Powder,284,Take twice daily,Anti-hypertensive,Drowsiness,Tridosha,Vata
Brahmi,Seed,Liver Disorders,Indigestion,Anti-inflammatory,Powder,448,Take on an empty stomach,Antipyretic,Drowsiness,Kapha,Kapha
Tulsi,Bark,Digestive Disorders,Anxiety,Immune Booster,Capsules,277,Take with warm water,Antifungal,Allergic Reaction,Vata,Vata
Triphala,Leaf,Arthritis,High Blood Pressure,Anti-hypertensive,Extract,517,Take with warm water,Anti-hypertensive,Headache,Pitta,Kapha
Brahmi,Seed,Inflammation,Skin Rashes,Mental Calmness,Extract,292,Take with warm water,Anti-inflammatory,Drowsiness,Pitta-Kapha,Pitta
Brahmi,Flower,Skin Diseases,Inflammation,Digestive Aid,Juice,222,Apply externally,Adaptogenic,Diarrhea,Pitta-Kapha,Vata
Neem,Flower,Hypertension,Fever,Mental Calmness,Juice,713,Take before sleep,Antifungal,Mild Nausea,Tridosha,Kapha
Shatavari,Seed,Digestive Disorders,Fever,Antiseptic,Churna,390,Take twice daily,Adaptogenic,Mild Nausea,Pitta-Kapha,Kapha
Manjistha,Flower,Digestive Disorders,Stress,Anti-inflammatory,Decoction,559,Take before sleep,Anti-hypertensive,Headache,Pitta-Kapha,Pitta
Shatavari,Flower,Diabetes,Headache,Adaptogen,Powder,996,Take before sleep,Hypoglycemic,Stomach Upset,Vata-Pitta,Kapha
Ashwagandha,Fruit,Inflammation,Inflammation,Anti-inflammatory,Juice,177,Take with warm water,Analgesic,Allergic Reaction,Kapha,Vata
Haritaki,Leaf,Respiratory Issues,High Blood Pressure,Antiseptic,Capsules,265,Consume after meals,Adaptogenic,Allergic Reaction,Kapha,Pitta
Manjistha,Fruit,Liver Disorders,Headache,Adaptogen,Capsules,879,Take twice daily,Hepatoprotective,Headache,Vata,Vata
Brahmi,Root,Digestive Disorders,Fatigue,Immune Booster,Extract,120,Take twice daily,Hepatoprotective,Stomach Upset,Vata,Vata
Tulsi,Fruit,Mental Stress,High Blood Pressure,Immune Booster,Decoction,173,Mix with honey,Antibacterial,Stomach Upset,Vata,Pitta
Haritaki,Leaf,Mental Stress,Inflammation,Antioxidant,Tablets,632,Take on an empty stomach,Antibacterial,Drowsiness,Vata-Kapha,Pitta
Neem,Bark,Diabetes,Anxiety,Digestive Aid,Tablets,297,Take with warm water,Hypoglycemic,Diarrhea,Vata,Kapha
Triphala,Fruit,Respiratory Issues,Fatigue,Adaptogen,Decoction,928,Take twice daily,Hypoglycemic,Headache,Kapha,Pitta
Brahmi,Bark,Digestive Disorders,Headache,Digestive Aid,Extract,770,Take with warm water,Anti-hypertensive,None,Kapha,Kapha
Haritaki,Flower,Skin Diseases,Headache,Mental Calmness,Decoction,731,Take on an empty stomach,Antibacterial,None,Vata-Kapha,Kapha
Amla,Bark,Hypertension,Skin Rashes,Antiseptic,Extract,209,Apply externally,Antiviral,Headache,Pitta-Kapha,Kapha
Neem,Bark,Arthritis,Headache,Anti-inflammatory,Decoction,225,Take twice daily,Antipyretic,Headache,Kapha,Kapha
Shatavari,Fruit,Inflammation,Fatigue,Mental Calmness,Tablets,846,Apply externally,Analgesic,Headache,Tridosha,Kapha
Neem,Fruit,Diabetes,Breathing Difficulty,Adaptogen,Churna,172,Take on an empty stomach,Antiviral,None,Pitta,Kapha
Tulsi,Seed,Liver Disorders,High Blood Pressure,Digestive Aid,Oil,975,Take before sleep,Anti-inflammatory,None,Pitta,Pitta
Triphala,Flower,Inflammation,Breathing Difficulty,Anti-hypertensive,Capsules,639,Take twice daily,Antibacterial,Mild Nausea,Kapha,Pitta
Manjistha,Fruit,Liver Disorders,Fever,Digestive Aid,Extract,810,Mix with honey,Hypoglycemic,Mild Nausea,Pitta,Vata
Guggul,Leaf,Digestive Disorders,Inflammation,Immune Booster,Juice,304,Consume after meals,Hypoglycemic,Diarrhea,Tridosha,Kapha
Guggul,Bark,Skin Diseases,Indigestion,Anti-inflammatory,Oil,927,Take with warm water,Adaptogenic,None,Vata-Kapha,Pitta
Shatavari,Root,Liver Disorders,Fatigue,Immune Booster,Churna,804,Take on an empty stomach,Hypoglycemic,None,Vata,Kapha
Brahmi,Bark,Inflammation,Indigestion,Anti-inflammatory,Churna,212,Take with warm water,Adaptogenic,Diarrhea,Pitta-Kapha,Kapha
Haritaki,Leaf,Liver Disorders,Skin Rashes,Anti-inflammatory,Juice,176,Take on an empty stomach,Hepatoprotective,Stomach Upset,Vata-Kapha,Kapha
Neem,Flower,Hypertension,Headache,Anti-hypertensive,Capsules,299,Take on an empty stomach,Adaptogenic,Diarrhea,Vata-Kapha,Kapha
Haritaki,Flower,Mental Stress,Indigestion,Antioxidant,Churna,379,Take on an empty stomach,Adaptogenic,Drowsiness,Pitta,Kapha
Triphala,Leaf,Diabetes,Indigestion,Antioxidant,Churna,242,Take twice daily,Antiviral,None,Tridosha,Vata
Amla,Leaf,Mental Stress,Cough,Immune Booster,Tablets,735,Consume after meals,Antipyretic,Allergic Reaction,Vata,Vata
Shatavari,Fruit,Liver Disorders,Anxiety,Digestive Aid,Capsules,791,Take twice daily,Adaptogenic,Allergic Reaction,Pitta,Pitta
Amla,Fruit,Diabetes,High Blood Pressure,Mental Calmness,Extract,665,Take before sleep,Analgesic,None,Pitta-Kapha,Pitta
Amla,Flower,Skin Diseases,Anxiety,Anti-inflammatory,Oil,855,Take on an empty stomach,Hepatoprotective,Headache,Kapha,Kapha
Neem,Root,Liver Disorders,Indigestion,Antioxidant,Churna,972,Take on an empty stomach,Antifungal,Drowsiness,Vata-Pitta,Kapha
Manjistha,Leaf,Respiratory Issues,Joint Pain,Antioxidant,Decoction,529,Take twice daily,Anti-hypertensive,Drowsiness,Pitta,Vata
Haritaki,Seed,Liver Disorders,Indigestion,Digestive Aid,Decoction,545,Take with warm water,Antibacterial,Drowsiness,Kapha,Kapha
Triphala,Root,Liver Disorders,Fever,Anti-hypertensive,Juice,197,Take twice daily,Antiviral,None,Vata,Vata
Guggul,Bark,Mental Stress,Headache,Antioxidant,Oil,872,Mix with honey,Adaptogenic,Headache,Vata-Kapha,Vata
Ashwagandha,Seed,Respiratory Issues,Joint Pain,Adaptogen,Oil,607,Take before sleep,Hepatoprotective,Allergic Reaction,Pitta-Kapha,Vata
Triphala,Bark,Respiratory Issues,Stress,Antiseptic,Juice,565,Mix with honey,Antifungal,Allergic Reaction,Tridosha,Kapha
Brahmi,Root,Skin Diseases,Inflammation,Anti-inflammatory,Capsules,234,Mix with honey,Hypoglycemic,Allergic Reaction,Vata-Pitta,Kapha
Ashwagandha,Leaf,Arthritis,Fatigue,Adaptogen,Extract,797,Take with warm water,Hypoglycemic,Drowsiness,Tridosha,Kapha
Triphala,Root,Mental Stress,Fatigue,Anti-inflammatory,Tablets,121,Take before sleep,Hypoglycemic,Headache,Pitta,Kapha
Guggul,Root,Inflammation,Joint Pain,Adaptogen,Oil,463,Consume after meals,Antipyretic,Mild Nausea,Vata-Pitta,Pitta
Ashwagandha,Fruit,Respiratory Issues,Indigestion,Digestive Aid,Tablets,408,Apply externally,Anti-inflammatory,Allergic Reaction,Vata-Pitta,Pitta
Haritaki,Bark,Diabetes,Skin Rashes,Digestive Aid,Decoction,370,Take twice daily,Anti-hypertensive,None,Pitta-Kapha,Vata
Haritaki,Seed,Respiratory Issues,Inflammation,Adaptogen,Churna,497,Take before sleep,Hepatoprotective,Allergic Reaction,Vata-Kapha,Vata
Haritaki,Fruit,Mental Stress,High Blood Pressure,Digestive Aid,Decoction,581,Take before sleep,Anti-hypertensive,Drowsiness,Vata-Pitta,Vata
Neem,Root,Digestive Disorders,Inflammation,Digestive Aid,Extract,728,Consume after meals,Adaptogenic,Diarrhea,Tridosha,Vata
Haritaki,Seed,Liver Disorders,Fatigue,Antioxidant,Churna,220,Take twice daily,Antibacterial,Headache,Pitta-Kapha,Kapha
Manjistha,Seed,Liver Disorders,Fever,Mental Calmness,Oil,640,Consume after meals,Antibacterial,Diarrhea,Vata,Vata
Amla,Root,Inflammation,Anxiety,Detoxification,Oil,753,Take before sleep,Analgesic,None,Pitta-Kapha,Kapha
Tulsi,Root,Digestive Disorders,Cough,Adaptogen,Juice,488,Take with warm water,Analgesic,Headache,Vata-Kapha,Kapha
Brahmi,Fruit,Liver Disorders,Inflammation,Mental Calmness,Tablets,101,Take on an empty stomach,Anti-hypertensive,Stomach Upset,Kapha,Pitta
Guggul,Bark,Hypertension,Inflammation,Anti-inflammatory,Tablets,353,Take on an empty stomach,Anti-hypertensive,Drowsiness,Vata-Pitta,Pitta
Manjistha,Fruit,Inflammation,Indigestion,Anti-hypertensive,Juice,762,Mix with honey,Antibacterial,Drowsiness,Pitta-Kapha,Pitta
Triphala,Flower,Skin Diseases,Cough,Immune Booster,Decoction,213,Mix with honey,Analgesic,Stomach Upset,Vata-Pitta,Vata
Amla,Flower,Inflammation,Cough,Mental Calmness,Churna,178,Take with warm water,Hepatoprotective,None,Vata,Kapha
Tulsi,Flower,Liver Disorders,High Blood Pressure,Antiseptic,Churna,369,Take twice daily,Antipyretic,Drowsiness,Vata-Pitta,Pitta
Guggul,Root,Digestive Disorders,Joint Pain,Digestive Aid,Oil,373,Take on an empty stomach,Hepatoprotective,Headache,Pitta,Vata
Triphala,Seed,Inflammation,Breathing Difficulty,Antiseptic,Capsules,579,Take before sleep,Analgesic,Drowsiness,Vata,Pitta
Brahmi,Leaf,Inflammation,Inflammation,Antioxidant,Extract,482,Mix with honey,Anti-inflammatory,Drowsiness,Kapha,Pitta
Tulsi,Flower,Arthritis,Breathing Difficulty,Digestive Aid,Tablets,139,Take on an empty stomach,Antipyretic,Mild Nausea,Pitta-Kapha,Kapha
Amla,Fruit,Mental Stress,Inflammation,Anti-hypertensive,Juice,154,Consume after meals,Anti-inflammatory,Headache,Pitta,Vata
Manjistha,Leaf,Digestive Disorders,Cough,Antiseptic,Churna,116,Take before sleep,Antiviral,Drowsiness,Tridosha,Pitta
Manjistha,Root,Liver Disorders,Headache,Digestive Aid,Juice,552,Consume after meals,Anti-inflammatory,Drowsiness,Pitta-Kapha,Pitta
Guggul,Bark,Inflammation,Stress,Anti-inflammatory,Churna,218,Take before sleep,Anti-inflammatory,Allergic Reaction,Vata-Pitta,Vata
Manjistha,Leaf,Arthritis,Joint Pain,Anti-hypertensive,Extract,834,Take before sleep,Antibacterial,Mild Nausea,Pitta-Kapha,Kapha
Neem,Bark,Arthritis,Fever,Adaptogen,Powder,408,Mix with honey,Hypoglycemic,Headache,Vata,Vata
Haritaki,Flower,Diabetes,Headache,Anti-hypertensive,Oil,731,Apply externally,Hypoglycemic,Headache,Pitta,Pitta
Manjistha,Flower,Skin Diseases,Cough,Anti-inflammatory,Juice,943,Apply externally,Adaptogenic,Headache,Vata-Pitta,Kapha
Brahmi,Root,Respiratory Issues,Cough,Anti-inflammatory,Extract,490,Mix with honey,Anti-inflammatory,None,Kapha,Vata
Shatavari,Leaf,Mental Stress,Anxiety,Antiseptic,Churna,823,Take before sleep,Adaptogenic,Diarrhea,Vata-Kapha,Vata
Manjistha,Flower,Diabetes,Headache,Antioxidant,Oil,897,Take twice daily,Antifungal,None,Pitta,Vata
Tulsi,Bark,Hypertension,Stress,Digestive Aid,Juice,704,Consume after meals,Hepatoprotective,None,Vata-Kapha,Vata
Guggul,Root,Digestive Disorders,Inflammation,Antioxidant,Tablets,559,Consume after meals,Antibacterial,Allergic Reaction,Kapha,Kapha
Haritaki,Flower,Inflammation,Inflammation,Immune Booster,Capsules,100,Take with warm water,Analgesic,Mild Nausea,Pitta,Kapha
Amla,Bark,Inflammation,Inflammation,Anti-hypertensive,Decoction,564,Take twice daily,Antifungal,Stomach Upset,Kapha,Pitta
Triphala,Bark,Respiratory Issues,Stress,Digestive Aid,Decoction,920,Take on an empty stomach,Antipyretic,Drowsiness,Kapha,Pitta
Manjistha,Leaf,Diabetes,Joint Pain,Anti-hypertensive,Churna,479,Take with warm water,Hepatoprotective,Allergic Reaction,Kapha,Kapha
Ashwagandha,Root,Hypertension,Inflammation,Antioxidant,Extract,240,Mix with honey,Antifungal,Headache,Pitta-Kapha,Vata
